epoch,layer,grad_norm
58,blocks.0.conv1,0.2069978266954422
58,blocks.0.conv2,0.24125175178050995
58,blocks.1.conv1,0.24672195315361023
58,blocks.1.conv2,0.23630699515342712
58,blocks.2.conv1,0.2314121574163437
58,blocks.2.conv2,0.19778726994991302
58,blocks.3.conv1,0.1818009316921234
58,blocks.3.conv2,0.11363787949085236
58,mean_conv2d_grad_norm,0.20597833063867357
59,stem.0,0.33974340558052063
59,blocks.0.conv1,0.32744497060775757
59,blocks.0.conv2,0.4078749418258667
59,blocks.1.conv1,0.4071827530860901
59,blocks.1.conv2,0.3883112072944641
59,blocks.2.conv1,0.38675639033317566
59,blocks.2.conv2,0.3265140950679779
59,blocks.3.conv1,0.28972774744033813
59,blocks.3.conv2,0.2141667604446411
59,mean_conv2d_grad_norm,0.3430802524089813
60,stem.0,0.40848955512046814
60,blocks.0.conv1,0.3585163652896881
60,blocks.0.conv2,0.4264852702617645
60,blocks.1.conv1,0.42632025480270386
60,blocks.1.conv2,0.40585795044898987
60,blocks.2.conv1,0.3927048146724701
60,blocks.2.conv2,0.3410080373287201
60,blocks.3.conv1,0.296760231256485
60,blocks.3.conv2,0.20141920447349548
60,mean_conv2d_grad_norm,0.361951298183865
61,stem.0,0.21976572275161743
61,blocks.0.conv1,0.23242738842964172
61,blocks.0.conv2,0.275553435087204
61,blocks.1.conv1,0.2781071364879608
61,blocks.1.conv2,0.24871589243412018
61,blocks.2.conv1,0.253473699092865
61,blocks.2.conv2,0.22443869709968567
61,blocks.3.conv1,0.1947929412126541
61,blocks.3.conv2,0.13979065418243408
61,mean_conv2d_grad_norm,0.22967395186424255
62,stem.0,0.2316669225692749
62,blocks.0.conv1,0.26104414463043213
62,blocks.0.conv2,0.3197490870952606
62,blocks.1.conv1,0.32885485887527466
62,blocks.1.conv2,0.32123804092407227
62,blocks.2.conv1,0.304794579744339
62,blocks.2.conv2,0.25255128741264343
62,blocks.3.conv1,0.2300955355167389
62,blocks.3.conv2,0.14187008142471313
62,mean_conv2d_grad_norm,0.265762726465861
63,stem.0,0.14938315749168396
63,blocks.0.conv1,0.19963452219963074
63,blocks.0.conv2,0.24270474910736084
63,blocks.1.conv1,0.24987849593162537
63,blocks.1.conv2,0.24452932178974152
63,blocks.2.conv1,0.2350064218044281
63,blocks.2.conv2,0.20608191192150116
63,blocks.3.conv1,0.20032167434692383
63,blocks.3.conv2,0.13323178887367249
63,mean_conv2d_grad_norm,0.2067524492740631
64,stem.0,0.3731535077095032
64,blocks.0.conv1,0.37493905425071716
64,blocks.0.conv2,0.41930994391441345
64,blocks.1.conv1,0.40349841117858887
64,blocks.1.conv2,0.39921921491622925
64,blocks.2.conv1,0.3773233890533447
64,blocks.2.conv2,0.34859687089920044
64,blocks.3.conv1,0.33316972851753235
64,blocks.3.conv2,0.22291702032089233
64,mean_conv2d_grad_norm,0.3613474600844913
65,stem.0,0.17796435952186584
65,blocks.0.conv1,0.28370699286460876
65,blocks.0.conv2,0.2651240825653076
65,blocks.1.conv1,0.27311450242996216
65,blocks.1.conv2,0.256556898355484
65,blocks.2.conv1,0.23880362510681152
65,blocks.2.conv2,0.20448806881904602
65,blocks.3.conv1,0.19354820251464844
65,blocks.3.conv2,0.12913326919078827
65,mean_conv2d_grad_norm,0.22471555570761362
66,stem.0,0.16520503163337708
66,blocks.0.conv1,0.24128679931163788
66,blocks.0.conv2,0.26322951912879944
66,blocks.1.conv1,0.2742762565612793
66,blocks.1.conv2,0.2645156979560852
66,blocks.2.conv1,0.2557949721813202
66,blocks.2.conv2,0.2183581441640854
66,blocks.3.conv1,0.20385655760765076
66,blocks.3.conv2,0.13716332614421844
66,mean_conv2d_grad_norm,0.22485403385427263
67,stem.0,0.25417402386665344
67,blocks.0.conv1,0.3354944586753845
67,blocks.0.conv2,0.3667163550853729
67,blocks.1.conv1,0.3838418126106262
67,blocks.1.conv2,0.3792782425880432
67,blocks.2.conv1,0.3613717257976532
67,blocks.2.conv2,0.3039529621601105
67,blocks.3.conv1,0.2854464054107666
